"Stkcd","Reptdt","Stknme","Province","City","A001000000"
"000068","2014-12-31","华控赛格","广东省","深圳市","420734829.16"
"000068","2015-12-31","*ST 华赛","广东省","深圳市","757877879.31"
"000068","2016-12-31","华控赛格","广东省","深圳市","1313724067.11"
"000068","2017-12-31","华控赛格","广东省","深圳市","2803698323.72"
"000068","2018-12-31","华控赛格","广东省","深圳市","3443687264.26"
"000068","2019-12-31","华控赛格","广东省","深圳市","3786291400.06"
"000078","2003-12-31","海王生物","广东省","深圳市","4138830391.02"
"000078","2004-12-31","海王生物","广东省","深圳市","3781878914.59"
"000078","2005-12-31","海王生物","广东省","深圳市","3986122448.19"
"000078","2006-12-31","海王生物","广东省","深圳市","3522390456.22"
"000078","2007-12-31","海王生物","广东省","深圳市","3121599034.69"
"000078","2008-12-31","海王生物","广东省","深圳市","2777538083.82"
"000078","2009-12-31","海王生物","广东省","深圳市","3164752975.98"
"000078","2010-12-31","海王生物","广东省","深圳市","4147788796.75"
"000078","2011-12-31","海王生物","广东省","深圳市","4835321705.67"
"000078","2012-12-31","海王生物","广东省","深圳市","5863516482.67"
"000078","2013-12-31","海王生物","广东省","深圳市","8019242139.70"
"000078","2014-12-31","海王生物","广东省","深圳市","9631706545.91"
"000078","2015-12-31","海王生物","广东省","深圳市","12762259215.31"
"000078","2016-12-31","海王生物","广东省","深圳市","16661466476.44"
"000078","2017-12-31","海王生物","广东省","深圳市","30864382532.57"
"000078","2018-12-31","海王生物","广东省","深圳市","41126743376.46"
"000078","2019-12-31","海王生物","广东省","深圳市","41168283718.59"
"000150","2003-12-31","ST 麦科特","广东省","惠州市","608521796.77"
"000150","2004-12-31","*ST 光电","广东省","惠州市","627600831.95"
"000150","2005-12-31","光电股份","广东省","惠州市","589704454.96"
"000150","2006-12-31","S 光电","广东省","惠州市","527728826.70"
"000150","2007-12-31","*ST 宜地","广东省","汕头市","1088029870.41"
"000150","2008-12-31","宜华地产","广东省","汕头市","1218866701.09"
"000150","2009-12-31","宜华地产","广东省","汕头市","1113997165.96"
"000150","2010-12-31","宜华地产","广东省","汕头市","1031417431.96"
"000150","2011-12-31","宜华地产","广东省","汕头市","1490036811.72"
"000150","2012-12-31","宜华地产","广东省","汕头市","1655467113.07"
"000150","2013-12-31","宜华地产","广东省","汕头市","2716150934.91"
"000150","2014-12-31","宜华地产","广东省","汕头市","2527722874.17"
"000150","2015-12-31","宜华健康","广东省","汕头市","4549641032.88"
"000150","2016-12-31","宜华健康","广东省","汕头市","7199985576.51"
"000150","2017-12-31","宜华健康","广东省","汕头市","7620286359.71"
"000150","2018-12-31","宜华健康","广东省","汕头市","8274170308.60"
"000150","2019-12-31","宜华健康","广东省","汕头市","5951875681.65"
"000153","2003-12-31","丰原药业","安徽省","芜湖市","736924953.28"
"000153","2004-12-31","丰原药业","安徽省","芜湖市","895922376.45"
"000153","2005-12-31","丰原药业","安徽省","芜湖市","1092666299.55"
"000153","2006-12-31","丰原药业","安徽省","芜湖市","1065594356.94"
"000153","2007-12-31","丰原药业","安徽省","芜湖市","1088619342.86"
"000153","2008-12-31","丰原药业","安徽省","芜湖市","1165556031.79"
"000153","2009-12-31","丰原药业","安徽省","芜湖市","1205473852.71"
"000153","2010-12-31","丰原药业","安徽省","芜湖市","1275831031.26"
"000153","2011-12-31","丰原药业","安徽省","芜湖市","1318229738.94"
"000153","2012-12-31","丰原药业","安徽省","芜湖市","1450487242.98"
"000153","2013-12-31","丰原药业","安徽省","芜湖市","1981022585.97"
"000153","2014-12-31","丰原药业","安徽省","芜湖市","2237532801.65"
"000153","2015-12-31","丰原药业","安徽省","芜湖市","2305280740.34"
"000153","2016-12-31","丰原药业","安徽省","芜湖市","2490374171.78"
"000153","2017-12-31","丰原药业","安徽省","芜湖市","2767714922.77"
"000153","2018-12-31","丰原药业","安徽省","芜湖市","3007997786.47"
"000153","2019-12-31","丰原药业","安徽省","芜湖市","3559614532.66"
"000156","2003-12-31","安塑股份","湖南省","洪江市","1152962667.90"
"000156","2004-12-31","嘉瑞新材","湖南省","洪江市","1200154383.99"
"000156","2005-12-31","*ST 嘉瑞","湖南省","洪江市","759945413.62"
"000156","2006-12-31","S*ST 嘉瑞","湖南省","洪江市","605450798.82"
"000156","2007-12-31","*ST 嘉瑞","湖南省","洪江市","612950016.31"
"000156","2008-12-31","*ST 嘉瑞","湖南省","洪江市","352635346.28"
"000156","2009-12-31","*ST 嘉瑞","湖南省","洪江市","352121467.04"
"000156","2010-12-31","*ST 嘉瑞","湖南省","洪江市","297489769.20"
"000156","2011-12-31","*ST 嘉瑞","湖南省","洪江市","286455023.17"
"000156","2012-12-31","华数传媒","浙江省","杭州市","3383570965.58"
"000156","2013-12-31","华数传媒","浙江省","杭州市","5084532539.89"
"000156","2014-12-31","华数传媒","浙江省","杭州市","5558177257.29"
"000156","2015-12-31","华数传媒","浙江省","杭州市","12674997873.20"
"000156","2016-12-31","华数传媒","浙江省","杭州市","14032840971.94"
"000156","2017-12-31","华数传媒","浙江省","杭州市","14420294193.30"
"000156","2018-12-31","华数传媒","浙江省","杭州市","14741118325.51"
"000156","2019-12-31","华数传媒","浙江省","杭州市","15723607680.41"
"000159","2003-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","1462875826.55"
"000159","2004-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","1417371160.75"
"000159","2005-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","1399880276.20"
"000159","2006-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","1288750627.50"
"000159","2007-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","1292856915.11"
"000159","2008-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","1864973187.52"
"000159","2009-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","2302052348.37"
"000159","2010-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","3244591268.19"
"000159","2011-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","3177044279.80"
"000159","2012-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","2987004896.82"
"000159","2013-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","2982997721.16"
"000159","2014-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","2968258457.12"
"000159","2015-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","2948995537.59"
"000159","2016-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","3116249830.61"
"000159","2017-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","3037869009.50"
"000159","2018-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","2740064973.53"
"000159","2019-12-31","国际实业","新疆维吾尔自治区","乌鲁木齐市","2817079342.59"
"000301","2003-12-31","丝绸股份","江苏省","苏州市","3103398968.42"
"000301","2004-12-31","丝绸股份","江苏省","苏州市","3258235789.74"
"000301","2005-12-31","丝绸股份","江苏省","苏州市","3498508502.34"
"000301","2006-12-31","丝绸股份","江苏省","苏州市","3325121369.21"
"000301","2007-12-31","丝绸股份","江苏省","苏州市","3145183954.01"
"000301","2008-12-31","东方市场","江苏省","苏州市","3813479769.39"
"000301","2009-12-31","东方市场","江苏省","苏州市","3874440600.06"
"000301","2010-12-31","东方市场","江苏省","苏州市","3742525147.61"
"000301","2011-12-31","东方市场","江苏省","苏州市","3482567651.39"
"000301","2012-12-31","东方市场","江苏省","苏州市","3582781837.18"
"000301","2013-12-31","东方市场","江苏省","苏州市","3666707310.75"
"000301","2014-12-31","东方市场","江苏省","苏州市","3986897644.87"
"000301","2015-12-31","东方市场","江苏省","苏州市","4407567301.79"
"000301","2016-12-31","东方市场","江苏省","苏州市","4967757515.62"
"000301","2017-12-31","东方市场","江苏省","苏州市","4415328793.21"
"000301","2018-12-31","东方盛虹","江苏省","苏州市","21869243473.46"
"000301","2019-12-31","东方盛虹","江苏省","苏州市","35042252671.09"
"000333","2013-12-31","美的集团","广东省","佛山市","96946024770.00"
"000333","2014-12-31","美的集团","广东省","佛山市","120292088160.00"
"000333","2015-12-31","美的集团","广东省","佛山市","128841935000.00"
"000333","2016-12-31","美的集团","广东省","佛山市","170600711000.00"
"000333","2017-12-31","美的集团","广东省","佛山市","248106858000.00"
"000333","2018-12-31","美的集团","广东省","佛山市","263701148000.00"
"000333","2019-12-31","美的集团","广东省","佛山市","301955419000.00"
"000400","2003-12-31","许继电气","河南省","许昌市","3093448146.17"
"000400","2004-12-31","许继电气","河南省","许昌市","3672361003.56"
"000400","2005-12-31","G 许继","河南省","许昌市","3987411275.27"
"000400","2006-12-31","许继电气","河南省","许昌市","4603009770.59"
"000400","2007-12-31","许继电气","河南省","许昌市","4653502870.16"
"000400","2008-12-31","许继电气","河南省","许昌市","4740102515.78"
"000400","2009-12-31","许继电气","河南省","许昌市","4605039486.08"
"000400","2010-12-31","许继电气","河南省","许昌市","5754829995.41"
"000400","2011-12-31","许继电气","河南省","许昌市","7071611929.24"
"000400","2012-12-31","许继电气","河南省","许昌市","6925570212.57"
"000400","2013-12-31","许继电气","河南省","许昌市","8290920937.11"
"000400","2014-12-31","许继电气","河南省","许昌市","10792195753.97"
"000400","2015-12-31","许继电气","河南省","许昌市","12487336801.66"
"000400","2016-12-31","许继电气","河南省","许昌市","14300836589.93"
"000400","2017-12-31","许继电气","河南省","许昌市","15308720878.81"
"000400","2018-12-31","许继电气","河南省","许昌市","14576908666.70"
"000400","2019-12-31","许继电气","河南省","许昌市","15089632207.75"
"000403","2003-12-31","三九生化","江西省","宜春市","2241030946.34"
"000403","2004-12-31","三九生化","江西省","宜春市","2115632483.81"
"000403","2005-12-31","三九生化","江西省","宜春市","2082555385.63"
"000403","2006-12-31","S*ST 生化","江西省","宜春市","1705459105.63"
"000403","2007-12-31","S*ST 生化","江西省","宜春市","1659493044.93"
"000403","2008-12-31","S*ST 生化","山西省","太原市","1214774523.14"
"000403","2009-12-31","S*ST 生化","山西省","太原市","1251795177.02"
"000403","2010-12-31","S*ST 生化","山西省","太原市","925413645.16"
"000403","2011-12-31","S*ST 生化","山西省","太原市","960804959.44"
"000403","2012-12-31","S*ST 生化","山西省","太原市","1067946323.61"
"000403","2013-12-31","*ST 生化","山西省","太原市","1187156351.99"
"000403","2014-12-31","ST 生化","山西省","太原市","1193805924.67"
"000403","2015-12-31","ST 生化","山西省","太原市","1265309163.03"
"000403","2016-12-31","ST 生化","山西省","太原市","1279595945.22"
"000403","2017-12-31","ST 生化","山西省","太原市","1320579833.88"
"000403","2018-12-31","振兴生化","山西省","太原市","1317556724.19"
"000403","2019-12-31","双林生物","山西省","太原市","1271642145.71"
"000407","2003-12-31","胜利股份","山东省","济南市","1118555583.99"
"000407","2004-12-31","胜利股份","山东省","济南市","1193134144.50"
"000407","2005-12-31","胜利股份","山东省","济南市","1414864316.44"
"000407","2006-12-31","胜利股份","山东省","济南市","1721778223.03"
"000407","2007-12-31","胜利股份","山东省","济南市","2315212799.34"
"000407","2008-12-31","胜利股份","山东省","济南市","2097379501.97"
"000407","2009-12-31","胜利股份","山东省","济南市","2409090202.59"
"000407","2010-12-31","胜利股份","山东省","济南市","3114748532.13"
"000407","2011-12-31","胜利股份","山东省","济南市","3133954910.61"
"000407","2012-12-31","胜利股份","山东省","济南市","3175201434.45"
"000407","2013-12-31","胜利股份","山东省","济南市","3491059591.14"
"000407","2014-12-31","胜利股份","山东省","济南市","4102803662.26"
"000407","2015-12-31","胜利股份","山东省","济南市","4151646858.11"
"000407","2016-12-31","胜利股份","山东省","济南市","4302560924.07"
"000407","2017-12-31","胜利股份","山东省","济南市","5045105272.69"
"000407","2018-12-31","胜利股份","山东省","济南市","6427026617.39"
